system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,64,6,0,7368.9177,0.0,0.0,0.0
conjure,64,7,0,7459.8161,0.0,0.0,0.0
conjure,64,8,0,7823.9821,0.0,0.0,0.0
conjure,64,9,0,7267.915,0.0,0.0,0.0
conjure,64,10,0,7271.448,0.0,0.0,0.0
conjure,65,1,0,7680.1836,0.0,0.0,0.0
conjure,65,2,0,8036.3401,0.0,0.0,0.0
conjure,65,3,0,8027.3464,0.0,0.0,0.0
conjure,65,4,0,7681.5351,0.0,0.0,0.0
conjure,65,5,0,8169.3749,0.0,0.0,0.0
conjure,65,6,0,7962.8699,0.0,0.0,0.0
conjure,65,7,0,8222.9143,0.0,0.0,0.0
conjure,65,8,0,8202.9203,0.0,0.0,0.0
conjure,65,9,0,7885.615,0.0,0.0,0.0
conjure,65,10,0,8032.1924,0.0,0.0,0.0
conjure,66,1,0,7862.8638,0.0,0.0,0.0
conjure,66,2,0,8310.6268,0.0,0.0,0.0
conjure,66,3,0,7977.8,0.0,0.0,0.0
conjure,66,4,0,8214.2675,0.0,0.0,0.0
conjure,66,5,0,8379.8539,0.0,0.0,0.0
conjure,66,6,0,8641.9753,0.0,0.0,0.0
conjure,66,7,0,8554.552,0.0,0.0,0.0
conjure,66,8,0,7969.8704,0.0,0.0,0.0
conjure,66,9,0,7952.507,0.0,0.0,0.0
conjure,66,10,0,8148.1481,0.0,0.0,0.0
conjure,67,1,0,8841.7893,0.0,0.0,0.0
conjure,67,2,0,9155.819,0.0,0.0,0.0
conjure,67,3,0,9230.7384,0.0,0.0,0.0
conjure,67,4,0,9231.0369,0.0,0.0,0.0
conjure,67,5,0,8755.7902,0.0,0.0,0.0
conjure,67,6,0,9271.766,0.0,0.0,0.0
conjure,67,7,0,8758.3024,0.0,0.0,0.0
conjure,67,8,0,9291.4907,0.0,0.0,0.0
conjure,67,9,0,8632.0723,0.0,0.0,0.0
conjure,67,10,0,9221.7155,0.0,0.0,0.0
conjure,68,1,0,9584.7003,0.0,0.0,0.0
conjure,68,2,0,10001.827,0.0,0.0,0.0
conjure,68,3,0,9762.9832,0.0,0.0,0.0
conjure,68,4,0,9291.2665,0.0,0.0,0.0
conjure,68,5,0,9849.3555,0.0,0.0,0.0
conjure,68,6,0,9974.9356,0.0,0.0,0.0
conjure,68,7,0,10196.1923,0.0,0.0,0.0
conjure,68,8,0,9933.8307,0.0,0.0,0.0
conjure,68,9,0,9482.0461,0.0,0.0,0.0
conjure,68,10,0,9233.3847,0.0,0.0,0.0
conjure,69,1,0,10055.46,0.0,0.0,0.0
conjure,69,2,0,10145.1222,0.0,0.0,0.0
conjure,69,3,0,10754.1334,0.0,0.0,0.0
conjure,69,4,0,10731.9958,0.0,0.0,0.0
conjure,69,5,0,10101.4001,0.0,0.0,0.0
conjure,69,6,0,10270.2856,0.0,0.0,0.0
conjure,69,7,0,10121.5245,0.0,0.0,0.0
conjure,69,8,0,10674.9455,0.0,0.0,0.0
conjure,69,9,0,10525.7685,0.0,0.0,0.0
conjure,69,10,0,10411.3893,0.0,0.0,0.0
conjure,70,1,0,10869.1383,0.0,0.0,0.0
conjure,70,2,0,10788.8584,0.0,0.0,0.0
conjure,70,3,0,11015.1594,0.0,0.0,0.0
conjure,70,4,0,11218.5441,0.0,0.0,0.0
conjure,70,5,0,10907.2493,0.0,0.0,0.0
conjure,70,6,0,11206.4964,0.0,0.0,0.0
conjure,70,7,0,11293.1509,0.0,0.0,0.0
conjure,70,8,0,11068.4202,0.0,0.0,0.0
conjure,70,9,0,11773.1058,0.0,0.0,0.0
conjure,70,10,0,10839.8619,0.0,0.0,0.0
conjure,71,1,0,12449.0734,0.0,0.0,0.0
conjure,71,2,0,12259.4941,0.0,0.0,0.0
conjure,71,3,0,12459.9878,0.0,0.0,0.0
conjure,71,4,0,12376.3403,0.0,0.0,0.0
conjure,71,5,0,11925.5403,0.0,0.0,0.0
conjure,71,6,0,12477.6626,0.0,0.0,0.0
conjure,71,7,0,11942.2002,0.0,0.0,0.0
conjure,71,8,0,12421.4358,0.0,0.0,0.0
conjure,71,9,0,12453.8633,0.0,0.0,0.0
conjure,71,10,0,11879.5481,0.0,0.0,0.0
conjure,72,1,0,12870.9327,0.0,0.0,0.0
conjure,72,2,0,13408.9522,0.0,0.0,0.0
conjure,72,3,0,12845.0526,0.0,0.0,0.0
conjure,72,4,0,12759.0823,0.0,0.0,0.0
conjure,72,5,0,13172.7791,0.0,0.0,0.0
conjure,72,6,0,12837.3336,0.0,0.0,0.0
conjure,72,7,0,13612.0293,0.0,0.0,0.0
conjure,72,8,0,12947.518,0.0,0.0,0.0
conjure,72,9,0,13347.4475,0.0,0.0,0.0
conjure,72,10,0,13093.5202,0.0,0.0,0.0
conjure,73,1,0,14032.3294,0.0,0.0,0.0
conjure,73,2,0,13930.2105,0.0,0.0,0.0
conjure,73,3,0,14681.4834,0.0,0.0,0.0
conjure,73,4,0,14467.6375,0.0,0.0,0.0
conjure,73,5,0,14628.6317,0.0,0.0,0.0
conjure,73,6,0,13889.7774,0.0,0.0,0.0
conjure,73,7,0,13860.9892,0.0,0.0,0.0
conjure,73,8,0,14676.045,0.0,0.0,0.0
conjure,73,9,0,14005.8326,0.0,0.0,0.0
conjure,73,10,0,14082.3468,0.0,0.0,0.0
conjure,74,1,0,15233.6779,0.0,0.0,0.0
conjure,74,2,0,15237.873,0.0,0.0,0.0
conjure,74,3,0,16077.5807,0.0,0.0,0.0
conjure,74,4,0,15569.3321,0.0,0.0,0.0
